Country/Region,Date,Confirmed,Deaths,Recovered
Saint Lucia,2020-02-14,0,0,0
Saint Lucia,2020-02-15,0,0,0
Saint Lucia,2020-02-16,0,0,0
Saint Lucia,2020-02-17,0,0,0
Saint Lucia,2020-02-18,0,0,0
Saint Lucia,2020-02-19,0,0,0
Saint Lucia,2020-02-20,0,0,0
Saint Lucia,2020-02-21,0,0,0
Saint Lucia,2020-02-22,0,0,0
Saint Lucia,2020-02-23,0,0,0
Saint Lucia,2020-02-24,0,0,0
Saint Lucia,2020-02-25,0,0,0
Saint Lucia,2020-02-26,0,0,0
Saint Lucia,2020-02-27,0,0,0
Saint Lucia,2020-02-28,0,0,0
Saint Lucia,2020-02-29,0,0,0
Saint Lucia,2020-03-01,0,0,0
Saint Lucia,2020-03-02,0,0,0
Saint Lucia,2020-03-03,0,0,0
Saint Lucia,2020-03-04,0,0,0
Saint Lucia,2020-03-05,0,0,0
Saint Lucia,2020-03-06,0,0,0
Saint Lucia,2020-03-07,0,0,0
Saint Lucia,2020-03-08,0,0,0
Saint Lucia,2020-03-09,0,0,0
Saint Lucia,2020-03-10,0,0,0
Saint Lucia,2020-03-11,0,0,0
Saint Lucia,2020-03-12,0,0,0
Saint Lucia,2020-03-13,0,0,0
Saint Lucia,2020-03-14,1,0,0
Saint Lucia,2020-03-15,3,0,0
Saint Lucia,2020-03-16,5,0,0
Saint Lucia,2020-03-17,7,0,0
Saint Lucia,2020-03-18,9,0,0
Saint Lucia,2020-03-19,11,0,0
Saint Lucia,2020-03-20,13,0,0
Saint Lucia,2020-03-21,15,0,0
Saint Lucia,2020-03-22,17,0,0
Saint Lucia,2020-03-23,20,0,0
Saint Lucia,2020-03-24,23,0,0
Saint Lucia,2020-03-25,26,0,0
Saint Lucia,2020-03-26,29,0,0
Saint Vincent and the Grenadines,2020-01-22,0,0,0
Saint Vincent and the Grenadines,2020-01-23,0,0,0
Saint Vincent and the Grenadines,2020-01-24,0,0,0
Saint Vincent and the Grenadines,2020-01-25,0,0,0
Saint Vincent and the Grenadines,2020-01-26,0,0,0
Saint Vincent and the Grenadines,2020-01-27,0,0,0
Saint Vincent and the Grenadines,2020-01-28,0,0,0
Saint Vincent and the Grenadines,2020-01-29,0,0,0
Saint Vincent and the Grenadines,2020-01-30,0,0,0
Saint Vincent and the Grenadines,2020-01-31,0,0,0
Saint Vincent and the Grenadines,2020-02-01,0,0,0
Saint Vincent and the Grenadines,2020-02-02,0,0,0
Saint Vincent and the Grenadines,2020-02-03,0,0,0
Saint Vincent and the Grenadines,2020-02-04,0,0,0
Saint Vincent and the Grenadines,2020-02-05,0,0,0
Saint Vincent and the Grenadines,2020-02-06,0,0,0
Saint Vincent and the Grenadines,2020-02-07,0,0,0
Saint Vincent and the Grenadines,2020-02-08,0,0,0
Saint Vincent and the Grenadines,2020-02-09,0,0,0
Saint Vincent and the Grenadines,2020-02-10,0,0,0
Saint Vincent and the Grenadines,2020-02-11,0,0,0
Saint Vincent and the Grenadines,2020-02-12,0,0,0
Saint Vincent and the Grenadines,2020-02-13,0,0,0
Saint Vincent and the Grenadines,2020-02-14,0,0,0
Saint Vincent and the Grenadines,2020-02-15,0,0,0
Saint Vincent and the Grenadines,2020-02-16,0,0,0
Saint Vincent and the Grenadines,2020-02-17,0,0,0
Saint Vincent and the Grenadines,2020-02-18,0,0,0
Saint Vincent and the Grenadines,2020-02-19,0,0,0
Saint Vincent and the Grenadines,2020-02-20,0,0,0
Saint Vincent and the Grenadines,2020-02-21,0,0,0
Saint Vincent and the Grenadines,2020-02-22,0,0,0
Saint Vincent and the Grenadines,2020-02-23,0,0,0
Saint Vincent and the Grenadines,2020-02-24,0,0,0
Saint Vincent and the Grenadines,2020-02-25,0,0,0
Saint Vincent and the Grenadines,2020-02-26,0,0,0
Saint Vincent and the Grenadines,2020-02-27,0,0,0
Saint Vincent and the Grenadines,2020-02-28,0,0,0
Saint Vincent and the Grenadines,2020-02-29,0,0,0
Saint Vincent and the Grenadines,2020-03-01,0,0,0
Saint Vincent and the Grenadines,2020-03-02,0,0,0
Saint Vincent and the Grenadines,2020-03-03,0,0,0
Saint Vincent and the Grenadines,2020-03-04,0,0,0
Saint Vincent and the Grenadines,2020-03-05,0,0,0
Saint Vincent and the Grenadines,2020-03-06,0,0,0
Saint Vincent and the Grenadines,2020-03-07,0,0,0
Saint Vincent and the Grenadines,2020-03-08,0,0,0
Saint Vincent and the Grenadines,2020-03-09,0,0,0
Saint Vincent and the Grenadines,2020-03-10,0,0,0
Saint Vincent and the Grenadines,2020-03-11,0,0,0
Saint Vincent and the Grenadines,2020-03-12,0,0,0
Saint Vincent and the Grenadines,2020-03-13,0,0,0
Saint Vincent and the Grenadines,2020-03-14,1,0,0
Saint Vincent and the Grenadines,2020-03-15,2,0,0
Saint Vincent and the Grenadines,2020-03-16,3,0,0
Saint Vincent and the Grenadines,2020-03-17,4,0,0
Saint Vincent and the Grenadines,2020-03-18,5,0,0
Saint Vincent and the Grenadines,2020-03-19,6,0,0
Saint Vincent and the Grenadines,2020-03-20,7,0,0
Saint Vincent and the Grenadines,2020-03-21,8,0,0
Saint Vincent and the Grenadines,2020-03-22,9,0,0
Saint Vincent and the Grenadines,2020-03-23,10,0,0
Saint Vincent and the Grenadines,2020-03-24,11,0,0
Saint Vincent and the Grenadines,2020-03-25,12,0,0
Saint Vincent and the Grenadines,2020-03-26,13,0,0
San Marino,2020-01-22,0,0,0
San Marino,2020-01-23,0,0,0
San Marino,2020-01-24,0,0,0
San Marino,2020-01-25,0,0,0
San Marino,2020-01-26,0,0,0
San Marino,2020-01-27,0,0,0
San Marino,2020-01-28,0,0,0
San Marino,2020-01-29,0,0,0
San Marino,2020-01-30,0,0,0
San Marino,2020-01-31,0,0,0
San Marino,2020-02-01,0,0,0
San Marino,2020-02-02,0,0,0
San Marino,2020-02-03,0,0,0
San Marino,2020-02-04,0,0,0
San Marino,2020-02-05,0,0,0
San Marino,2020-02-06,0,0,0
San Marino,2020-02-07,0,0,0
San Marino,2020-02-08,0,0,0
San Marino,2020-02-09,0,0,0
San Marino,2020-02-10,0,0,0
San Marino,2020-02-11,0,0,0
San Marino,2020-02-12,0,0,0
San Marino,2020-02-13,0,0,0
San Marino,2020-02-14,0,0,0
San Marino,2020-02-15,0,0,0
San Marino,2020-02-16,0,0,0
San Marino,2020-02-17,0,0,0
San Marino,2020-02-18,0,0,0
San Marino,2020-02-19,0,0,0
San Marino,2020-02-20,0,0,0
San Marino,2020-02-21,0,0,0
San Marino,2020-02-22,0,0,0
San Marino,2020-02-23,0,0,0
San Marino,2020-02-24,0,0,0
San Marino,2020-02-25,0,0,0
San Marino,2020-02-26,0,0,0
San Marino,2020-02-27,1,0,0
San Marino,2020-02-28,2,0,0
San Marino,2020-02-29,3,0,0
San Marino,2020-03-01,4,0,0
San Marino,2020-03-02,12,0,0
San Marino,2020-03-03,22,1,0
San Marino,2020-03-04,38,2,0
San Marino,2020-03-05,59,3,0
San Marino,2020-03-06,80,4,0
San Marino,2020-03-07,103,5,0
San Marino,2020-03-08,139,6,0
San Marino,2020-03-09,175,7,0
San Marino,2020-03-10,226,9,0
San Marino,2020-03-11,288,11,0
San Marino,2020-03-12,357,14,0
San Marino,2020-03-13,437,19,0
San Marino,2020-03-14,517,24,4
San Marino,2020-03-15,618,29,8
San Marino,2020-03-16,727,36,12
San Marino,2020-03-17,836,43,16
San Marino,2020-03-18,955,54,20
San Marino,2020-03-19,1074,65,24
San Marino,2020-03-20,1218,79,28
San Marino,2020-03-21,1362,99,32
San Marino,2020-03-22,1537,119,36
San Marino,2020-03-23,1724,139,40
San Marino,2020-03-24,1911,160,44
San Marino,2020-03-25,2119,181,48
San Marino,2020-03-26,2327,202,52
Saudi Arabia,2020-01-22,0,0,0
Saudi Arabia,2020-01-23,0,0,0
Saudi Arabia,2020-01-24,0,0,0
Saudi Arabia,2020-01-25,0,0,0
Saudi Arabia,2020-01-26,0,0,0
Saudi Arabia,2020-01-27,0,0,0
Saudi Arabia,2020-01-28,0,0,0
Saudi Arabia,2020-01-29,0,0,0
Saudi Arabia,2020-01-30,0,0,0
Saudi Arabia,2020-01-31,0,0,0
Saudi Arabia,2020-02-01,0,0,0
Saudi Arabia,2020-02-02,0,0,0
Saudi Arabia,2020-02-03,0,0,0
Saudi Arabia,2020-02-04,0,0,0
Saudi Arabia,2020-02-05,0,0,0
Saudi Arabia,2020-02-06,0,0,0
Saudi Arabia,2020-02-07,0,0,0
Saudi Arabia,2020-02-08,0,0,0
Saudi Arabia,2020-02-09,0,0,0
Saudi Arabia,2020-02-10,0,0,0
Saudi Arabia,2020-02-11,0,0,0
Saudi Arabia,2020-02-12,0,0,0
Saudi Arabia,2020-02-13,0,0,0
Saudi Arabia,2020-02-14,0,0,0
Saudi Arabia,2020-02-15,0,0,0
Saudi Arabia,2020-02-16,0,0,0
Saudi Arabia,2020-02-17,0,0,0
Saudi Arabia,2020-02-18,0,0,0
Saudi Arabia,2020-02-19,0,0,0
Saudi Arabia,2020-02-20,0,0,0
Saudi Arabia,2020-02-21,0,0,0
Saudi Arabia,2020-02-22,0,0,0
Saudi Arabia,2020-02-23,0,0,0
Saudi Arabia,2020-02-24,0,0,0
Saudi Arabia,2020-02-25,0,0,0
Saudi Arabia,2020-02-26,0,0,0
Saudi Arabia,2020-02-27,0,0,0
Saudi Arabia,2020-02-28,0,0,0
Saudi Arabia,2020-02-29,0,0,0
Saudi Arabia,2020-03-01,0,0,0
Saudi Arabia,2020-03-02,1,0,0
Saudi Arabia,2020-03-03,2,0,0
Saudi Arabia,2020-03-04,3,0,0
Saudi Arabia,2020-03-05,8,0,0
Saudi Arabia,2020-03-06,13,0,0
Saudi Arabia,2020-03-07,18,0,0
Saudi Arabia,2020-03-08,29,0,0
Saudi Arabia,2020-03-09,44,0,0
Saudi Arabia,2020-03-10,64,0,1
Saudi Arabia,2020-03-11,85,0,2
Saudi Arabia,2020-03-12,130,0,3
Saudi Arabia,2020-03-13,216,0,4
Saudi Arabia,2020-03-14,319,0,5
Saudi Arabia,2020-03-15,422,0,6
Saudi Arabia,2020-03-16,540,0,8
Saudi Arabia,2020-03-17,711,0,14
Saudi Arabia,2020-03-18,882,0,20
Saudi Arabia,2020-03-19,1156,0,26
Saudi Arabia,2020-03-20,1500,0,34
Saudi Arabia,2020-03-21,1892,0,50
Saudi Arabia,2020-03-22,2403,0,66
Saudi Arabia,2020-03-23,2965,0,82
Saudi Arabia,2020-03-24,3732,1,110
Saudi Arabia,2020-03-25,4632,3,139
Saudi Arabia,2020-03-26,5644,6,172
Senegal,2020-01-22,0,0,0
Senegal,2020-01-23,0,0,0
Senegal,2020-01-24,0,0,0
Senegal,2020-01-25,0,0,0
Senegal,2020-01-26,0,0,0
Senegal,2020-01-27,0,0,0
Senegal,2020-01-28,0,0,0
Senegal,2020-01-29,0,0,0
Senegal,2020-01-30,0,0,0
Senegal,2020-01-31,0,0,0
Senegal,2020-02-01,0,0,0
Senegal,2020-02-02,0,0,0
Senegal,2020-02-03,0,0,0
Senegal,2020-02-04,0,0,0
Senegal,2020-02-05,0,0,0
Senegal,2020-02-06,0,0,0
Senegal,2020-02-07,0,0,0
Senegal,2020-02-08,0,0,0
Senegal,2020-02-09,0,0,0
Senegal,2020-02-10,0,0,0
Senegal,2020-02-11,0,0,0
Senegal,2020-02-12,0,0,0
Senegal,2020-02-13,0,0,0
Senegal,2020-02-14,0,0,0
Senegal,2020-02-15,0,0,0
Senegal,2020-02-16,0,0,0
Senegal,2020-02-17,0,0,0
Senegal,2020-02-18,0,0,0
Senegal,2020-02-19,0,0,0
Senegal,2020-02-20,0,0,0
Senegal,2020-02-21,0,0,0
Senegal,2020-02-22,0,0,0
Senegal,2020-02-23,0,0,0
Senegal,2020-02-24,0,0,0
Senegal,2020-02-25,0,0,0
Senegal,2020-02-26,0,0,0
Senegal,2020-02-27,0,0,0
Senegal,2020-02-28,0,0,0
Senegal,2020-02-29,0,0,0
Senegal,2020-03-01,0,0,0
Senegal,2020-03-02,1,0,0
Senegal,2020-03-03,3,0,0
Senegal,2020-03-04,7,0,0
Senegal,2020-03-05,11,0,0
Senegal,2020-03-06,15,0,0
Senegal,2020-03-07,19,0,0
Senegal,2020-03-08,23,0,1
Senegal,2020-03-09,27,0,2
Senegal,2020-03-10,31,0,3
Senegal,2020-03-11,35,0,4
Senegal,2020-03-12,39,0,5
Senegal,2020-03-13,49,0,6
Senegal,2020-03-14,59,0,7
Senegal,2020-03-15,83,0,8
Senegal,2020-03-16,107,0,10
Senegal,2020-03-17,133,0,12
Senegal,2020-03-18,164,0,14
Senegal,2020-03-19,195,0,16
Senegal,2020-03-20,233,0,18
Senegal,2020-03-21,280,0,23
Senegal,2020-03-22,347,0,28
Senegal,2020-03-23,426,0,33
Senegal,2020-03-24,512,0,41
Senegal,2020-03-25,611,0,50
Senegal,2020-03-26,716,0,59
Serbia,2020-01-22,0,0,0
Serbia,2020-01-23,0,0,0
Serbia,2020-01-24,0,0,0
Serbia,2020-01-25,0,0,0
Serbia,2020-01-26,0,0,0
Serbia,2020-01-27,0,0,0
Serbia,2020-01-28,0,0,0
Serbia,2020-01-29,0,0,0
Serbia,2020-01-30,0,0,0
Serbia,2020-01-31,0,0,0
Serbia,2020-02-01,0,0,0
Serbia,2020-02-02,0,0,0
Serbia,2020-02-03,0,0,0
Serbia,2020-02-04,0,0,0
Serbia,2020-02-05,0,0,0
Serbia,2020-02-06,0,0,0
Serbia,2020-02-07,0,0,0
Serbia,2020-02-08,0,0,0
Serbia,2020-02-09,0,0,0
Serbia,2020-02-10,0,0,0
Serbia,2020-02-11,0,0,0
Serbia,2020-02-12,0,0,0
Serbia,2020-02-13,0,0,0
Serbia,2020-02-14,0,0,0
Serbia,2020-02-15,0,0,0
Serbia,2020-02-16,0,0,0
Serbia,2020-02-17,0,0,0
Serbia,2020-02-18,0,0,0
Serbia,2020-02-19,0,0,0
Serbia,2020-02-20,0,0,0
Serbia,2020-02-21,0,0,0
Serbia,2020-02-22,0,0,0
Serbia,2020-02-23,0,0,0
Serbia,2020-02-24,0,0,0
Serbia,2020-02-25,0,0,0
Serbia,2020-02-26,0,0,0
Serbia,2020-02-27,0,0,0
Serbia,2020-02-28,0,0,0
Serbia,2020-02-29,0,0,0
Serbia,2020-03-01,0,0,0
Serbia,2020-03-02,0,0,0
Serbia,2020-03-03,0,0,0
Serbia,2020-03-04,0,0,0
Serbia,2020-03-05,0,0,0
Serbia,2020-03-06,1,0,0
Serbia,2020-03-07,2,0,0
Serbia,2020-03-08,3,0,0
Serbia,2020-03-09,4,0,0
Serbia,2020-03-10,9,0,0
Serbia,2020-03-11,21,0,0
Serbia,2020-03-12,40,0,0
Serbia,2020-03-13,75,0,0
Serbia,2020-03-14,121,0,0
Serbia,2020-03-15,169,0,0
Serbia,2020-03-16,224,0,1
Serbia,2020-03-17,289,0,2
Serbia,2020-03-18,372,0,3
Serbia,2020-03-19,475,0,4
Serbia,2020-03-20,610,1,5
Serbia,2020-03-21,781,2,6
Serbia,2020-03-22,1003,4,7
Serbia,2020-03-23,1252,7,8
Serbia,2020-03-24,1555,10,23
Serbia,2020-03-25,1939,14,38
Serbia,2020-03-26,2323,15,38
Seychelles,2020-01-22,0,0,0
Seychelles,2020-01-23,0,0,0
Seychelles,2020-01-24,0,0,0
Seychelles,2020-01-25,0,0,0
Seychelles,2020-01-26,0,0,0
Seychelles,2020-01-27,0,0,0
Seychelles,2020-01-28,0,0,0
Seychelles,2020-01-29,0,0,0
Seychelles,2020-01-30,0,0,0
Seychelles,2020-01-31,0,0,0
Seychelles,2020-02-01,0,0,0
Seychelles,2020-02-02,0,0,0
Seychelles,2020-02-03,0,0,0
Seychelles,2020-02-04,0,0,0
Seychelles,2020-02-05,0,0,0
Seychelles,2020-02-06,0,0,0
Seychelles,2020-02-07,0,0,0
Seychelles,2020-02-08,0,0,0
Seychelles,2020-02-09,0,0,0
Seychelles,2020-02-10,0,0,0
Seychelles,2020-02-11,0,0,0
Seychelles,2020-02-12,0,0,0
Seychelles,2020-02-13,0,0,0
Seychelles,2020-02-14,0,0,0
Seychelles,2020-02-15,0,0,0
Seychelles,2020-02-16,0,0,0
Seychelles,2020-02-17,0,0,0
Seychelles,2020-02-18,0,0,0
Seychelles,2020-02-19,0,0,0
Seychelles,2020-02-20,0,0,0
Seychelles,2020-02-21,0,0,0
Seychelles,2020-02-22,0,0,0
Seychelles,2020-02-23,0,0,0
Seychelles,2020-02-24,0,0,0
Seychelles,2020-02-25,0,0,0
Seychelles,2020-02-26,0,0,0
Seychelles,2020-02-27,0,0,0
Seychelles,2020-02-28,0,0,0
Seychelles,2020-02-29,0,0,0
Seychelles,2020-03-01,0,0,0
Seychelles,2020-03-02,0,0,0
Seychelles,2020-03-03,0,0,0
Seychelles,2020-03-04,0,0,0
Seychelles,2020-03-05,0,0,0
Seychelles,2020-03-06,0,0,0
Seychelles,2020-03-07,0,0,0
Seychelles,2020-03-08,0,0,0
Seychelles,2020-03-09,0,0,0
Seychelles,2020-03-10,0,0,0
Seychelles,2020-03-11,0,0,0
Seychelles,2020-03-12,0,0,0
Seychelles,2020-03-13,0,0,0
Seychelles,2020-03-14,2,0,0
Seychelles,2020-03-15,4,0,0
Seychelles,2020-03-16,7,0,0
Seychelles,2020-03-17,11,0,0
Seychelles,2020-03-18,15,0,0
Seychelles,2020-03-19,21,0,0
Seychelles,2020-03-20,28,0,0
Seychelles,2020-03-21,35,0,0
Seychelles,2020-03-22,42,0,0
Seychelles,2020-03-23,49,0,0
Seychelles,2020-03-24,56,0,0
Seychelles,2020-03-25,63,0,0
Seychelles,2020-03-26,70,0,0
Singapore,2020-01-22,0,0,0
Singapore,2020-01-23,1,0,0
Singapore,2020-01-24,4,0,0
Singapore,2020-01-25,7,0,0
Singapore,2020-01-26,11,0,0
Singapore,2020-01-27,16,0,0
Singapore,2020-01-28,23,0,0
Singapore,2020-01-29,30,0,0
Singapore,2020-01-30,40,0,0
Singapore,2020-01-31,53,0,0
Singapore,2020-02-01,69,0,0
Singapore,2020-02-02,87,0,0
Singapore,2020-02-03,105,0,0
Singapore,2020-02-04,129,0,0
Singapore,2020-02-05,157,0,0
Singapore,2020-02-06,185,0,0
Singapore,2020-02-07,215,0,0
Singapore,2020-02-08,248,0,2
Singapore,2020-02-09,288,0,4
Singapore,2020-02-10,333,0,6
Singapore,2020-02-11,380,0,15
Singapore,2020-02-12,430,0,30
Singapore,2020-02-13,488,0,45
Singapore,2020-02-14,555,0,62
Singapore,2020-02-15,627,0,80
Singapore,2020-02-16,702,0,98
Singapore,2020-02-17,779,0,122
Singapore,2020-02-18,860,0,151
Singapore,2020-02-19,944,0,185
Singapore,2020-02-20,1028,0,219
Singapore,2020-02-21,1113,0,256
Singapore,2020-02-22,1198,0,293
Singapore,2020-02-23,1287,0,344
Singapore,2020-02-24,1376,0,395
Singapore,2020-02-25,1467,0,448
Singapore,2020-02-26,1560,0,510
Singapore,2020-02-27,1653,0,572
Singapore,2020-02-28,1746,0,634
Singapore,2020-02-29,1848,0,706
Singapore,2020-03-01,1954,0,778
Singapore,2020-03-02,2062,0,856
Singapore,2020-03-03,2172,0,934
Singapore,2020-03-04,2282,0,1012
Singapore,2020-03-05,2399,0,1090
Singapore,2020-03-06,2529,0,1168
Singapore,2020-03-07,2667,0,1246
Singapore,2020-03-08,2817,0,1324
Singapore,2020-03-09,2967,0,1402
Singapore,2020-03-10,3127,0,1480
Singapore,2020-03-11,3305,0,1576
Singapore,2020-03-12,3483,0,1672
Singapore,2020-03-13,3683,0,1769
Singapore,2020-03-14,3895,0,1874
Singapore,2020-03-15,4121,0,1979
Singapore,2020-03-16,4364,0,2088
Singapore,2020-03-17,4630,0,2202
Singapore,2020-03-18,4943,0,2316
Singapore,2020-03-19,5288,0,2430
Singapore,2020-03-20,5673,0,2554
Singapore,2020-03-21,6105,2,2694
Singapore,2020-03-22,6560,4,2838
Singapore,2020-03-23,7069,6,2982
Singapore,2020-03-24,7627,8,3138
Singapore,2020-03-25,8258,10,3298
Singapore,2020-03-26,8941,12,3470
Slovakia,2020-01-22,0,0,0
Slovakia,2020-01-23,0,0,0
Slovakia,2020-01-24,0,0,0
Slovakia,2020-01-25,0,0,0
Slovakia,2020-01-26,0,0,0
Slovakia,2020-01-27,0,0,0
Slovakia,2020-01-28,0,0,0
Slovakia,2020-01-29,0,0,0
Slovakia,2020-01-30,0,0,0
Slovakia,2020-01-31,0,0,0
Slovakia,2020-02-01,0,0,0
Slovakia,2020-02-02,0,0,0
Slovakia,2020-02-03,0,0,0
Slovakia,2020-02-04,0,0,0
Slovakia,2020-02-05,0,0,0
Slovakia,2020-02-06,0,0,0
Slovakia,2020-02-07,0,0,0
Slovakia,2020-02-08,0,0,0
Slovakia,2020-02-09,0,0,0
Slovakia,2020-02-10,0,0,0
Slovakia,2020-02-11,0,0,0
Slovakia,2020-02-12,0,0,0
Slovakia,2020-02-13,0,0,0
Slovakia,2020-02-14,0,0,0
Slovakia,2020-02-15,0,0,0
Slovakia,2020-02-16,0,0,0
Slovakia,2020-02-17,0,0,0
Slovakia,2020-02-18,0,0,0
Slovakia,2020-02-19,0,0,0
Slovakia,2020-02-20,0,0,0
Slovakia,2020-02-21,0,0,0
Slovakia,2020-02-22,0,0,0
Slovakia,2020-02-23,0,0,0
Slovakia,2020-02-24,0,0,0
Slovakia,2020-02-25,0,0,0
Slovakia,2020-02-26,0,0,0
Slovakia,2020-02-27,0,0,0
Slovakia,2020-02-28,0,0,0
Slovakia,2020-02-29,0,0,0
Slovakia,2020-03-01,0,0,0
Slovakia,2020-03-02,0,0,0
Slovakia,2020-03-03,0,0,0
Slovakia,2020-03-04,0,0,0
Slovakia,2020-03-05,0,0,0
Slovakia,2020-03-06,1,0,0
Slovakia,2020-03-07,2,0,0
Slovakia,2020-03-08,5,0,0
Slovakia,2020-03-09,8,0,0
Slovakia,2020-03-10,15,0,0
Slovakia,2020-03-11,25,0,0
Slovakia,2020-03-12,41,0,0
Slovakia,2020-03-13,73,0,0
Slovakia,2020-03-14,117,0,0
Slovakia,2020-03-15,171,0,0
Slovakia,2020-03-16,234,0,0
Slovakia,2020-03-17,306,0,0
Slovakia,2020-03-18,411,1,0
Slovakia,2020-03-19,534,2,0
Slovakia,2020-03-20,671,3,0
Slovakia,2020-03-21,849,4,0
Slovakia,2020-03-22,1034,4,7
Slovakia,2020-03-23,1220,4,14
Slovakia,2020-03-24,1424,4,21
Slovakia,2020-03-25,1640,4,28
Slovakia,2020-03-26,1866,4,30
Slovenia,2020-01-22,0,0,0
Slovenia,2020-01-23,0,0,0
Slovenia,2020-01-24,0,0,0
Slovenia,2020-01-25,0,0,0
Slovenia,2020-01-26,0,0,0
Slovenia,2020-01-27,0,0,0
Slovenia,2020-01-28,0,0,0
Slovenia,2020-01-29,0,0,0
Slovenia,2020-01-30,0,0,0
Slovenia,2020-01-31,0,0,0
Slovenia,2020-02-01,0,0,0
Slovenia,2020-02-02,0,0,0
Slovenia,2020-02-03,0,0,0
Slovenia,2020-02-04,0,0,0
Slovenia,2020-02-05,0,0,0
Slovenia,2020-02-06,0,0,0
Slovenia,2020-02-07,0,0,0
Slovenia,2020-02-08,0,0,0
Slovenia,2020-02-09,0,0,0
Slovenia,2020-02-10,0,0,0
Slovenia,2020-02-11,0,0,0
Slovenia,2020-02-12,0,0,0
Slovenia,2020-02-13,0,0,0
Slovenia,2020-02-14,0,0,0
Slovenia,2020-02-15,0,0,0
Slovenia,2020-02-16,0,0,0
Slovenia,2020-02-17,0,0,0
Slovenia,2020-02-18,0,0,0
Slovenia,2020-02-19,0,0,0
Slovenia,2020-02-20,0,0,0
Slovenia,2020-02-21,0,0,0
Slovenia,2020-02-22,0,0,0
Slovenia,2020-02-23,0,0,0
Slovenia,2020-02-24,0,0,0
Slovenia,2020-02-25,0,0,0
Slovenia,2020-02-26,0,0,0
Slovenia,2020-02-27,0,0,0
Slovenia,2020-02-28,0,0,0
Slovenia,2020-02-29,0,0,0
Slovenia,2020-03-01,0,0,0
Slovenia,2020-03-02,0,0,0
Slovenia,2020-03-03,0,0,0
Slovenia,2020-03-04,0,0,0
Slovenia,2020-03-05,2,0,0
Slovenia,2020-03-06,9,0,0
Slovenia,2020-03-07,16,0,0
Slovenia,2020-03-08,32,0,0
Slovenia,2020-03-09,48,0,0
Slovenia,2020-03-10,79,0,0
Slovenia,2020-03-11,136,0,0
Slovenia,2020-03-12,225,0,0
Slovenia,2020-03-13,366,0,0
Slovenia,2020-03-14,547,1,0
Slovenia,2020-03-15,766,2,0
Slovenia,2020-03-16,1019,3,0
Slovenia,2020-03-17,1294,4,0
Slovenia,2020-03-18,1569,5,0
Slovenia,2020-03-19,1855,6,0
Slovenia,2020-03-20,2196,7,0
Slovenia,2020-03-21,2579,8,0
Slovenia,2020-03-22,2993,10,0
Slovenia,2020-03-23,3435,13,0
Slovenia,2020-03-24,3915,17,0
Slovenia,2020-03-25,4443,22,10
Slovenia,2020-03-26,5005,28,20
Somalia,2020-01-22,0,0,0
Somalia,2020-01-23,0,0,0
Somalia,2020-01-24,0,0,0
Somalia,2020-01-25,0,0,0
Somalia,2020-01-26,0,0,0
Somalia,2020-01-27,0,0,0
Somalia,2020-01-28,0,0,0
Somalia,2020-01-29,0,0,0
Somalia,2020-01-30,0,0,0
Somalia,2020-01-31,0,0,0
Somalia,2020-02-01,0,0,0
Somalia,2020-02-02,0,0,0
Somalia,2020-02-03,0,0,0
Somalia,2020-02-04,0,0,0
Somalia,2020-02-05,0,0,0
Somalia,2020-02-06,0,0,0
Somalia,2020-02-07,0,0,0
Somalia,2020-02-08,0,0,0
Somalia,2020-02-09,0,0,0
Somalia,2020-02-10,0,0,0
Somalia,2020-02-11,0,0,0
Somalia,2020-02-12,0,0,0
Somalia,2020-02-13,0,0,0
Somalia,2020-02-14,0,0,0
Somalia,2020-02-15,0,0,0
Somalia,2020-02-16,0,0,0
Somalia,2020-02-17,0,0,0
Somalia,2020-02-18,0,0,0
Somalia,2020-02-19,0,0,0
Somalia,2020-02-20,0,0,0
Somalia,2020-02-21,0,0,0
Somalia,2020-02-22,0,0,0
Somalia,2020-02-23,0,0,0
Somalia,2020-02-24,0,0,0
Somalia,2020-02-25,0,0,0
Somalia,2020-02-26,0,0,0
Somalia,2020-02-27,0,0,0
Somalia,2020-02-28,0,0,0
Somalia,2020-02-29,0,0,0
Somalia,2020-03-01,0,0,0
Somalia,2020-03-02,0,0,0
Somalia,2020-03-03,0,0,0
Somalia,2020-03-04,0,0,0
Somalia,2020-03-05,0,0,0
Somalia,2020-03-06,0,0,0
Somalia,2020-03-07,0,0,0
Somalia,2020-03-08,0,0,0
Somalia,2020-03-09,0,0,0
Somalia,2020-03-10,0,0,0
Somalia,2020-03-11,0,0,0
Somalia,2020-03-12,0,0,0
Somalia,2020-03-13,0,0,0
Somalia,2020-03-14,0,0,0
Somalia,2020-03-15,0,0,0
Somalia,2020-03-16,1,0,0
Somalia,2020-03-17,2,0,0
Somalia,2020-03-18,3,0,0
Somalia,2020-03-19,4,0,0
Somalia,2020-03-20,5,0,0
Somalia,2020-03-21,6,0,0
Somalia,2020-03-22,7,0,0
Somalia,2020-03-23,8,0,0
Somalia,2020-03-24,9,0,0
Somalia,2020-03-25,10,0,0
Somalia,2020-03-26,12,0,0
South Africa,2020-01-22,0,0,0
South Africa,2020-01-23,0,0,0
South Africa,2020-01-24,0,0,0
South Africa,2020-01-25,0,0,0
South Africa,2020-01-26,0,0,0
South Africa,2020-01-27,0,0,0
South Africa,2020-01-28,0,0,0
South Africa,2020-01-29,0,0,0
South Africa,2020-01-30,0,0,0
South Africa,2020-01-31,0,0,0
